event_id,true_master_id,supplier_top1_id,supplier_top1_hit,supplier_top3_hit,supplier_candidates,artwork_top1_id,artwork_top1_hit,artwork_top3_hit,artwork_candidates,supplier_signal_conflict,supplier_conflict_detail,artwork_signal_conflict,artwork_conflict_detail
abt-buy_0422,486,486,True,True,486:0.74|349:0.40|364:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0423,406,406,True,True,406:0.82|405:0.51|496:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0424,503,503,True,True,503:0.74|561:0.40|525:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0425,441,441,True,True,441:0.74|440:0.50|443:0.49,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0426,701,701,True,True,701:0.65|781:0.22|124:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0427,499,499,True,True,499:0.73|497:0.44|655:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0428,504,504,True,True,504:0.70|500:0.46|505:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0429,506,506,True,True,506:0.70|502:0.46|560:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0430,505,505,True,True,505:0.70|501:0.46|504:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0431,500,500,True,True,500:0.65|504:0.42|501:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0432,502,502,True,True,502:0.70|506:0.46|500:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0433,501,501,True,True,501:0.70|505:0.46|500:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0434,497,497,True,True,497:0.72|499:0.44|500:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0435,326,326,True,True,326:0.66|622:0.25|755:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0436,633,633,True,True,633:0.74|631:0.27|625:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0437,939,939,True,True,939:0.64|169:0.28|142:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0438,325,325,True,True,325:0.67|626:0.25|545:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0439,631,631,True,True,631:0.75|632:0.34|633:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0440,1076,1076,True,True,1076:0.68|21:0.25|20:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0441,336,336,True,True,336:0.54|956:0.30|326:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0442,383,383,True,True,383:0.57|373:0.23|317:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0443,608,608,True,True,608:0.68|498:0.39|980:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0444,446,446,True,True,446:0.72|445:0.51|496:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0445,901,901,True,True,901:0.71|481:0.40|496:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0446,461,461,True,True,461:0.67|561:0.39|991:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0447,465,465,True,True,465:0.72|467:0.39|470:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0448,467,467,True,True,467:0.71|465:0.39|470:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0449,470,470,True,True,470:0.71|467:0.38|465:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0450,440,440,True,True,440:0.74|441:0.50|443:0.50,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0451,443,443,True,True,443:0.74|440:0.50|441:0.50,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0452,444,444,True,True,444:0.78|440:0.45|441:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0453,575,575,True,True,575:0.75|670:0.34|886:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0454,597,597,True,True,597:0.70|596:0.47|858:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0455,576,576,True,True,576:0.67|226:0.30|594:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0456,624,624,True,True,624:0.77|670:0.47|886:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0457,886,886,True,True,886:0.73|670:0.39|575:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0458,670,670,True,True,670:0.78|624:0.47|886:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0459,561,561,True,True,561:0.74|525:0.41|503:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0460,541,541,True,True,541:0.66|511:0.40|895:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0461,517,517,True,True,517:0.63|511:0.43|510:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0462,511,511,True,True,511:0.66|517:0.39|541:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0463,548,548,True,True,548:0.73|512:0.43|510:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0464,551,551,True,True,551:0.71|549:0.41|531:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0465,549,549,True,True,549:0.71|551:0.41|529:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0466,558,558,True,True,558:0.61|557:0.35|554:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0467,557,557,True,True,557:0.61|558:0.35|553:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0468,553,553,True,True,553:0.60|554:0.34|557:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0469,524,524,True,True,524:0.76|517:0.36|511:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0470,992,992,True,True,992:0.76|929:0.35|984:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0471,466,466,True,True,466:0.71|468:0.53|469:0.46,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0472,468,468,True,True,468:0.76|466:0.48|469:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0473,469,469,True,True,469:0.78|468:0.50|466:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0474,791,791,True,True,791:0.63|789:0.29|591:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0475,596,596,True,True,596:0.70|597:0.46|986:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0476,986,986,True,True,986:0.65|596:0.42|597:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0477,485,485,True,True,485:0.63|906:0.31|173:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0478,508,508,True,True,508:0.70|509:0.37|505:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0479,758,758,True,True,758:0.67|756:0.33|655:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0480,509,509,True,True,509:0.71|506:0.34|504:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0481,390,390,True,True,390:0.82|266:0.35|1006:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0482,769,769,True,True,769:0.69|759:0.38|729:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0483,613,613,True,True,613:0.67|576:0.31|453:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0484,363,363,True,True,363:0.81|368:0.24|36:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0485,663,663,True,True,663:0.77|662:0.46|660:0.46,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0486,770,770,True,True,770:0.64|771:0.40|740:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0487,1073,1073,True,True,1073:0.71|1033:0.27|1074:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0488,740,740,True,True,740:0.65|770:0.38|771:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0489,771,771,True,True,771:0.65|770:0.41|740:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0490,534,534,True,True,534:0.79|535:0.53|595:0.47,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0491,789,789,True,True,789:0.73|791:0.37|739:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0492,405,405,True,True,405:0.72|406:0.47|105:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0493,496,496,True,True,496:0.78|480:0.45|686:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0494,445,445,True,True,445:0.74|446:0.49|478:0.49,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0495,477,477,True,True,477:0.75|478:0.51|481:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0496,658,658,True,True,658:0.75|665:0.41|765:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0497,665,665,True,True,665:0.73|765:0.46|666:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0498,644,644,True,True,644:0.67|645:0.43|658:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0499,645,645,True,True,645:0.59|665:0.36|644:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0500,616,616,True,True,616:0.58|666:0.37|536:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0501,615,615,True,True,615:0.58|665:0.36|616:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0502,750,750,True,True,750:0.76|658:0.47|765:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0503,536,536,True,True,536:0.67|534:0.31|666:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0504,666,666,True,True,666:0.62|536:0.37|665:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0505,765,765,True,True,765:0.73|665:0.46|658:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0506,538,538,True,True,538:0.65|336:0.26|138:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0507,32,32,True,True,32:0.62|36:0.35|13:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0508,540,540,True,True,540:0.65|575:0.25|170:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0509,412,412,True,True,412:0.72|411:0.47|912:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0510,570,570,True,True,570:0.70|573:0.44|650:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0511,567,567,True,True,567:0.70|569:0.44|568:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0512,749,749,True,True,749:0.64|599:0.34|790:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0513,571,571,True,True,571:0.70|568:0.39|570:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0514,714,714,True,True,714:0.69|716:0.45|637:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0515,585,585,True,True,585:0.71|583:0.45|584:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0516,577,577,True,True,577:0.67|578:0.41|947:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0517,578,578,True,True,578:0.67|577:0.41|988:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0518,780,780,True,True,780:0.84|994:0.37|1003:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0519,591,591,True,True,591:0.65|714:0.31|716:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0520,568,568,True,True,568:0.61|768:0.34|567:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0521,573,573,True,True,573:0.70|570:0.44|878:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0522,728,728,True,True,728:0.63|82:0.31|48:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0523,584,584,True,True,584:0.72|583:0.40|585:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0524,1061,1061,True,True,1061:0.60|492:0.28|1015:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0525,492,492,True,True,492:0.60|842:0.32|942:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0526,636,636,True,True,636:0.75|621:0.42|582:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0527,512,512,True,True,512:0.76|510:0.42|548:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0528,510,510,True,True,510:0.66|512:0.50|548:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0529,569,569,True,True,569:0.70|567:0.44|570:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0530,621,621,True,True,621:0.75|636:0.42|618:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0531,583,583,True,True,583:0.71|585:0.45|584:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0532,662,662,True,True,662:0.77|661:0.48|660:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0533,659,659,True,True,659:0.77|663:0.44|662:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0534,661,661,True,True,661:0.77|662:0.48|660:0.47,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0535,660,660,True,True,660:0.77|662:0.48|661:0.48,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0536,472,472,True,True,472:0.69|473:0.42|464:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0537,471,471,True,True,471:0.68|441:0.34|470:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0538,582,582,True,True,582:0.75|581:0.42|580:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0539,973,973,True,True,973:0.81|971:0.50|403:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0540,744,744,True,True,744:0.67|679:0.25|680:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0541,581,581,True,True,581:0.75|582:0.42|580:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0542,937,937,True,True,937:0.70|996:0.28|931:0.19,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0543,971,971,True,True,971:0.78|973:0.51|974:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0544,655,655,True,True,655:0.65|502:0.35|560:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0545,473,473,True,True,473:0.69|472:0.42|464:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0546,679,679,True,True,679:0.63|680:0.31|682:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0547,609,609,True,True,609:0.71|612:0.42|805:0.41,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0548,726,726,True,True,726:0.65|379:0.24|525:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0549,966,966,True,True,966:0.73|61:0.38|66:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0550,887,887,True,True,887:0.53|88:0.19|587:0.18,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0551,592,592,True,True,592:0.66|593:0.40|570:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0552,593,593,True,True,593:0.73|592:0.33|573:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0553,591,591,True,True,591:0.76|637:0.31|714:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0554,580,580,True,True,580:0.71|804:0.40|582:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0555,804,804,True,True,804:0.75|580:0.43|805:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0556,612,612,True,True,612:0.70|609:0.43|582:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0557,805,805,True,True,805:0.70|609:0.40|612:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0558,618,618,True,True,618:0.70|619:0.44|612:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0559,610,610,True,True,610:0.67|612:0.32|711:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0560,716,716,True,True,716:0.67|714:0.45|776:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0561,338,338,True,True,338:0.64|175:0.29|176:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0562,822,822,True,True,822:0.51|642:0.27|821:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0563,815,815,True,True,815:0.62|816:0.36|817:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0564,817,817,True,True,817:0.62|818:0.36|815:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0565,816,816,True,True,816:0.63|815:0.36|817:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0566,638,638,True,True,638:0.58|642:0.31|641:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0567,642,642,True,True,642:0.57|641:0.35|638:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0568,818,818,True,True,818:0.61|817:0.37|638:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0569,641,641,True,True,641:0.59|642:0.36|638:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0570,529,529,True,True,529:0.81|532:0.54|531:0.54,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0571,574,574,True,True,574:0.73|1:0.34|514:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0572,464,464,True,True,464:0.74|472:0.37|473:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0573,319,319,True,True,319:0.81|412:0.28|411:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0574,158,158,True,True,158:0.64|159:0.35|151:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0575,650,650,True,True,650:0.73|651:0.42|570:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0576,1055,1055,True,True,1055:0.68|1009:0.20|1015:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0577,545,545,True,True,545:0.72|546:0.44|547:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0578,546,546,True,True,546:0.72|545:0.44|547:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0579,823,823,True,True,823:0.69|423:0.26|825:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0580,619,619,True,True,619:0.75|618:0.47|582:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0581,680,680,True,True,680:0.65|682:0.42|679:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0582,611,611,True,True,611:0.71|695:0.35|646:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0583,646,646,True,True,646:0.71|695:0.35|611:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0584,564,564,True,True,564:0.64|563:0.43|565:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0585,1012,1012,True,True,1012:0.62|12:0.28|257:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0586,783,783,True,True,783:0.67|784:0.41|985:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0587,748,748,True,True,748:0.73|875:0.34|521:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0588,651,651,True,True,651:0.62|650:0.34|621:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0589,614,614,True,True,614:0.68|49:0.25|48:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0590,579,579,True,True,579:0.64|874:0.34|657:0.33,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0591,667,667,True,True,667:0.62|568:0.32|987:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0592,686,686,True,True,686:0.76|496:0.48|480:0.47,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0593,706,706,True,True,706:0.70|791:0.26|716:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0594,637,637,True,True,637:0.73|591:0.33|1038:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0595,1049,1049,True,True,1049:0.83|1053:0.23|1044:0.22,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0596,725,725,True,True,725:0.62|515:0.30|622:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0597,528,528,True,True,528:0.71|543:0.37|1067:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0598,314,314,True,True,314:0.61|395:0.28|414:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0599,437,437,True,True,437:0.59|439:0.34|415:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0600,415,415,True,True,415:0.62|425:0.30|438:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0601,474,474,True,True,474:0.64|472:0.30|473:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0602,696,696,True,True,696:0.70|592:0.32|636:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0603,954,954,True,True,954:0.66|953:0.38|952:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0604,711,711,True,True,711:0.60|583:0.27|585:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0605,746,746,True,True,746:0.67|747:0.42|756:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0606,782,782,True,True,782:0.63|85:0.30|788:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0607,424,424,True,True,424:0.72|243:0.36|782:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0608,438,438,True,True,438:0.62|439:0.28|437:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0609,425,425,True,True,425:0.65|415:0.31|439:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0610,747,747,True,True,747:0.67|746:0.43|727:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0611,566,566,True,True,566:0.54|565:0.40|564:0.36,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0612,450,450,True,True,450:0.62|259:0.22|453:0.18,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0613,439,439,True,True,439:0.58|437:0.34|415:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0614,334,334,True,True,334:0.53|330:0.31|335:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0615,544,544,True,True,544:0.65|545:0.40|546:0.40,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0616,547,547,True,True,547:0.72|545:0.44|546:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0617,562,562,True,True,562:0.79|626:0.47|620:0.39,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0618,626,626,True,True,626:0.77|562:0.49|620:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0619,530,530,True,True,530:0.76|532:0.58|531:0.57,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0620,532,532,True,True,532:0.77|531:0.56|530:0.55,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0621,563,563,True,True,563:0.67|564:0.45|565:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0622,677,677,True,True,677:0.45|297:0.25|1008:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0623,694,694,True,True,694:0.47|693:0.30|692:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0624,698,698,True,True,698:0.46|298:0.30|693:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0625,699,699,True,True,699:0.46|299:0.34|693:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0626,697,697,True,True,697:0.46|297:0.30|693:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0627,700,700,True,True,700:0.48|300:0.31|1008:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0628,704,704,True,True,704:0.44|700:0.26|703:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0629,705,705,True,True,705:0.68|700:0.42|703:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0630,703,703,True,True,703:0.53|700:0.33|705:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0631,743,743,True,True,743:0.57|703:0.32|700:0.31,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0632,736,736,True,True,736:0.71|733:0.46|735:0.44,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_0633,735,735,True,True,735:0.60|733:0.34|736:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
