event_id,true_master_id,resolved_id,correct,problem_class,alias_hit,route,confidence,sig_source_agreement,sig_text_match,sig_barcode,overrides,rationale,barcode_verdict,barcode_score,barcode_agreeing,barcode_corrupt_sources,barcode_detail
abt-buy_0575,650,650,True,unresolved,False,reject,0.274,0.0,0.782,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.78, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0576,1055,1055,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0577,545,545,True,unresolved,False,reject,0.24,0.0,0.685,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0578,546,546,True,unresolved,False,reject,0.241,0.0,0.687,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0579,823,823,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0580,619,619,True,unresolved,False,reject,0.24,0.0,0.686,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0581,680,680,True,unresolved,False,reject,0.194,0.0,0.555,0.0,,"reject at 0.19 — source agreement 0.00, text margin 0.55, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0582,611,611,True,unresolved,False,reject,0.313,0.0,0.895,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.90, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0583,646,646,True,unresolved,False,reject,0.317,0.0,0.907,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.91, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0584,564,564,True,unresolved,False,reject,0.185,0.0,0.527,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.53, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0585,1012,1012,True,unresolved,False,reject,0.298,0.0,0.853,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.85, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0586,783,783,True,unresolved,False,reject,0.228,0.0,0.651,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.65, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0587,748,748,True,unresolved,False,reject,0.347,0.0,0.992,0.0,,"reject at 0.35 — source agreement 0.00, text margin 0.99, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0588,651,651,True,unresolved,False,reject,0.24,0.0,0.687,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0589,614,614,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0590,579,579,True,unresolved,False,reject,0.266,0.0,0.761,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.76, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0591,667,667,True,unresolved,False,reject,0.255,0.0,0.729,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.73, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0592,686,686,True,unresolved,False,reject,0.242,0.0,0.692,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0593,706,706,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0594,637,637,True,unresolved,False,reject,0.35,0.0,0.999,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0595,1049,1049,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0596,725,725,True,unresolved,False,reject,0.286,0.0,0.816,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.82, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0597,528,528,True,unresolved,False,reject,0.295,0.0,0.844,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.84, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0598,314,314,True,unresolved,False,reject,0.286,0.0,0.819,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.82, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0599,437,437,True,unresolved,False,reject,0.217,0.0,0.62,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.62, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0600,415,415,True,unresolved,False,reject,0.282,0.0,0.806,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.81, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0601,474,474,True,unresolved,False,reject,0.297,0.0,0.848,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.85, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0602,696,696,True,unresolved,False,reject,0.333,0.0,0.952,0.0,,"reject at 0.33 — source agreement 0.00, text margin 0.95, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0603,954,954,True,unresolved,False,reject,0.24,0.0,0.684,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.68, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0604,711,711,True,unresolved,False,reject,0.286,0.0,0.819,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.82, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0605,746,746,True,unresolved,False,reject,0.214,0.0,0.612,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.61, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0606,782,782,True,unresolved,False,reject,0.295,0.0,0.844,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.84, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0607,424,424,True,unresolved,False,reject,0.314,0.0,0.896,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.90, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0608,438,438,True,unresolved,False,reject,0.301,0.0,0.86,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.86, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0609,425,425,True,unresolved,False,reject,0.292,0.0,0.835,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.83, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0610,747,747,True,unresolved,False,reject,0.215,0.0,0.615,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.62, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0611,566,566,True,unresolved,False,reject,0.124,0.0,0.355,0.0,,"reject at 0.12 — source agreement 0.00, text margin 0.36, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0612,450,450,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0613,439,439,True,unresolved,False,reject,0.215,0.0,0.614,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.61, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0614,334,334,True,unresolved,False,reject,0.195,0.0,0.558,0.0,,"reject at 0.20 — source agreement 0.00, text margin 0.56, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0615,544,544,True,unresolved,False,reject,0.22,0.0,0.627,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.63, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0616,547,547,True,unresolved,False,reject,0.243,0.0,0.693,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0617,562,562,True,unresolved,False,reject,0.283,0.0,0.809,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.81, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0618,626,626,True,unresolved,False,reject,0.245,0.0,0.701,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.70, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0619,530,530,True,unresolved,False,reject,0.164,0.0,0.469,0.0,,"reject at 0.16 — source agreement 0.00, text margin 0.47, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0620,532,532,True,unresolved,False,reject,0.183,0.0,0.524,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.52, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0621,563,563,True,unresolved,False,reject,0.199,0.0,0.569,0.0,,"reject at 0.20 — source agreement 0.00, text margin 0.57, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0622,677,677,True,unresolved,False,reject,0.173,0.0,0.493,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.49, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0623,694,694,True,unresolved,False,reject,0.142,0.0,0.407,0.0,,"reject at 0.14 — source agreement 0.00, text margin 0.41, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0624,698,698,True,unresolved,False,reject,0.14,0.0,0.399,0.0,,"reject at 0.14 — source agreement 0.00, text margin 0.40, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0625,699,699,True,unresolved,False,reject,0.108,0.0,0.308,0.0,,"reject at 0.11 — source agreement 0.00, text margin 0.31, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0626,697,697,True,unresolved,False,reject,0.136,0.0,0.389,0.0,,"reject at 0.14 — source agreement 0.00, text margin 0.39, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0627,700,700,True,unresolved,False,reject,0.151,0.0,0.431,0.0,,"reject at 0.15 — source agreement 0.00, text margin 0.43, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0628,704,704,True,unresolved,False,reject,0.153,0.0,0.437,0.0,,"reject at 0.15 — source agreement 0.00, text margin 0.44, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0629,705,705,True,unresolved,False,reject,0.22,0.0,0.629,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.63, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0630,703,703,True,unresolved,False,reject,0.168,0.0,0.48,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.48, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0631,743,743,True,unresolved,False,reject,0.22,0.0,0.629,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.63, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0632,736,736,True,unresolved,False,reject,0.218,0.0,0.623,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.62, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0633,735,735,True,unresolved,False,reject,0.231,0.0,0.661,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.66, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0634,733,733,True,unresolved,False,reject,0.173,0.0,0.494,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.49, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0635,732,732,True,unresolved,False,reject,0.17,0.0,0.485,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.49, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0636,731,731,True,unresolved,False,reject,0.181,0.0,0.518,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.52, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0637,718,718,True,unresolved,False,reject,0.178,0.0,0.508,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.51, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0638,717,717,True,unresolved,False,reject,0.179,0.0,0.511,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.51, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0639,693,693,True,unresolved,False,reject,0.18,0.0,0.514,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.51, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0640,674,674,True,unresolved,False,reject,0.151,0.0,0.431,0.0,,"reject at 0.15 — source agreement 0.00, text margin 0.43, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0641,692,692,True,unresolved,False,reject,0.17,0.0,0.486,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.49, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0642,690,690,True,unresolved,False,reject,0.139,0.0,0.396,0.0,,"reject at 0.14 — source agreement 0.00, text margin 0.40, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0643,691,691,True,unresolved,False,reject,0.107,0.0,0.306,0.0,,"reject at 0.11 — source agreement 0.00, text margin 0.31, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0644,713,713,True,unresolved,False,reject,0.179,0.0,0.511,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.51, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0645,715,715,True,unresolved,False,reject,0.146,0.0,0.417,0.0,,"reject at 0.15 — source agreement 0.00, text margin 0.42, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0646,712,712,True,unresolved,False,reject,0.161,0.0,0.459,0.0,,"reject at 0.16 — source agreement 0.00, text margin 0.46, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0647,482,482,True,unresolved,False,reject,0.248,0.0,0.708,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.71, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0648,481,481,True,unresolved,False,reject,0.232,0.0,0.662,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.66, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0649,484,484,True,unresolved,False,reject,0.214,0.0,0.612,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.61, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0650,872,872,True,unresolved,False,reject,0.182,0.0,0.519,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.52, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0651,871,871,True,unresolved,False,reject,0.191,0.0,0.545,0.0,,"reject at 0.19 — source agreement 0.00, text margin 0.54, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0652,317,317,True,unresolved,False,reject,0.271,0.0,0.775,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.78, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0653,719,719,True,unresolved,False,reject,0.16,0.0,0.458,0.0,,"reject at 0.16 — source agreement 0.00, text margin 0.46, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0654,721,721,True,unresolved,False,reject,0.169,0.0,0.484,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.48, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0655,720,720,True,unresolved,False,reject,0.181,0.0,0.516,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.52, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0656,723,723,True,unresolved,False,reject,0.157,0.0,0.45,0.0,,"reject at 0.16 — source agreement 0.00, text margin 0.45, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0657,1014,1014,True,unresolved,False,reject,0.32,0.0,0.915,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.92, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0658,820,820,True,unresolved,False,reject,0.242,0.0,0.692,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0659,819,819,True,unresolved,False,reject,0.247,0.0,0.707,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.71, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0660,768,768,True,unresolved,False,reject,0.341,0.0,0.974,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.97, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0661,543,543,True,unresolved,False,reject,0.309,0.0,0.884,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.88, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0662,775,775,True,unresolved,False,reject,0.234,0.0,0.668,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.67, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0663,657,657,True,unresolved,False,reject,0.315,0.0,0.901,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.90, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0664,785,785,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0665,42,42,True,unresolved,False,reject,0.204,0.0,0.584,0.0,,"reject at 0.20 — source agreement 0.00, text margin 0.58, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0666,43,43,True,unresolved,False,reject,0.196,0.0,0.56,0.0,,"reject at 0.20 — source agreement 0.00, text margin 0.56, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0667,1021,1021,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0668,839,839,True,unresolved,False,reject,0.225,0.0,0.642,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.64, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0669,751,751,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0670,167,167,True,unresolved,False,reject,0.342,0.0,0.978,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.98, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0671,764,764,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0672,772,772,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0673,598,598,True,unresolved,False,reject,0.304,0.0,0.867,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.87, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0674,676,676,True,unresolved,False,reject,0.312,0.0,0.89,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.89, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0675,739,739,True,unresolved,False,reject,0.341,0.0,0.973,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.97, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0676,602,602,True,unresolved,False,reject,0.278,0.0,0.794,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.79, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0677,687,687,True,unresolved,False,reject,0.231,0.0,0.661,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.66, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0678,653,653,True,unresolved,False,reject,0.222,0.0,0.633,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.63, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0679,678,678,True,unresolved,False,reject,0.309,0.0,0.883,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.88, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0680,681,681,True,unresolved,False,reject,0.323,0.0,0.924,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.92, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
