event_id,true_master_id,brand_artwork_vs_supplier,brand_artwork_vs_master,brand_supplier_vs_master,brand_all_agree,quantity_artwork_vs_supplier,quantity_artwork_vs_master,quantity_supplier_vs_master,quantity_all_agree,gtin_artwork_vs_supplier,gtin_artwork_vs_master,gtin_supplier_vs_master,gtin_all_agree,fields_fully_agreed,fields_compared,agreement_score,cross_check_status,artwork_fields_wrong_vs_master,supplier_fields_wrong_vs_master
abt-buy_0524,1061,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0525,492,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0526,636,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0527,512,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0528,510,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0529,569,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0530,621,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0531,583,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0532,662,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0533,659,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0534,661,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0535,660,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0536,472,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0537,471,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0538,582,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0539,973,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0540,744,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0541,581,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0542,937,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0543,971,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0544,655,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0545,473,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0546,679,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0547,609,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0548,726,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0549,966,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0550,887,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0551,592,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0552,593,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0553,591,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0554,580,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0555,804,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0556,612,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0557,805,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0558,618,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0559,610,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0560,716,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0561,338,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0562,822,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0563,815,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0564,817,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0565,816,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0566,638,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0567,642,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0568,818,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0569,641,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0570,529,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0571,574,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0572,464,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0573,319,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0574,158,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0575,650,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0576,1055,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0577,545,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0578,546,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0579,823,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0580,619,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0581,680,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0582,611,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0583,646,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0584,564,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0585,1012,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0586,783,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0587,748,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0588,651,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0589,614,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0590,579,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0591,667,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0592,686,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0593,706,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0594,637,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0595,1049,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0596,725,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0597,528,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0598,314,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0599,437,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0600,415,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0601,474,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0602,696,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0603,954,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0604,711,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0605,746,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0606,782,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0607,424,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0608,438,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0609,425,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0610,747,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0611,566,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0612,450,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0613,439,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0614,334,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0615,544,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0616,547,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0617,562,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0618,626,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0619,530,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0620,532,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0621,563,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0622,677,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0623,694,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0624,698,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0625,699,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0626,697,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0627,700,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0628,704,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0629,705,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0630,703,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0631,743,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0632,736,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0633,735,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0634,733,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0635,732,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0636,731,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0637,718,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0638,717,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0639,693,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0640,674,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0641,692,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0642,690,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0643,691,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0644,713,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0645,715,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0646,712,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0647,482,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0648,481,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0649,484,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0650,872,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0651,871,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0652,317,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0653,719,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0654,721,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0655,720,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0656,723,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0657,1014,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0658,820,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0659,819,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0660,768,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0661,543,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0662,775,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0663,657,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0664,785,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0665,42,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0666,43,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0667,1021,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0668,839,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0669,751,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0670,167,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0671,764,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0672,772,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0673,598,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0674,676,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0675,739,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0676,602,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0677,687,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0678,653,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0679,678,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0680,681,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0681,708,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0682,654,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0683,756,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0684,478,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0685,18,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0686,688,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0687,1064,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0688,395,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0689,1038,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0690,881,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0691,834,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0692,1043,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0693,885,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0694,863,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0695,953,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0696,861,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0697,862,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0698,870,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0699,356,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0700,357,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0701,295,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0702,620,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0703,632,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0704,531,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0705,276,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0706,130,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0707,189,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0708,75,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0709,256,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0710,552,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0711,630,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0712,842,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0713,550,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0714,462,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0715,250,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0716,560,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0717,533,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0718,480,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0719,639,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0720,652,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0721,737,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0722,709,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0723,734,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0724,695,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0725,738,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0726,741,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0727,710,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0728,683,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0729,684,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0730,722,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0731,724,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0732,752,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0733,1078,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0734,754,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0735,745,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0736,685,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0737,753,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0738,793,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0739,826,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0740,894,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0741,447,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0742,449,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0743,673,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0744,884,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0745,760,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0746,956,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0747,776,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0748,1045,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0749,987,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0750,74,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0751,140,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0752,830,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0753,909,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0754,895,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0755,832,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0756,960,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0757,1013,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0758,938,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0759,682,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0760,877,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0761,905,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0762,995,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0763,965,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0764,875,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0765,869,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0766,866,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0767,867,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0768,1040,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0769,929,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0770,984,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0771,857,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0772,898,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0773,896,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0774,908,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0775,943,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0776,829,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0777,836,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0778,71,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0779,993,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0780,945,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0781,946,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0782,310,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0783,958,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0784,925,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0785,903,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0786,904,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
abt-buy_0787,1047,False,False,False,False,False,False,False,False,False,False,True,False,0,3,0.0,disagreement,3,2
